sid,ticker,name,sector,subindustry,market_cap,last_price,pe,roe,pb,4w_return_pct,1d_return_pct
INBK,INDUSINDBK,Indusind Bank Ltd,Financials,Private Banks,69992.18532448,898.4,27.175626691184267,4.022937562112823,1.0795319078087868,6.350991417579163,-0.36597537983809114
TOPO,TORNTPOWER,Torrent Power Ltd,Utilities,Power Transmission & Distribution,69095.25381616,1371.2,23.12037939306005,19.39748056682055,3.7931537280401924,5.468810091531432,2.8734338660064487
BFRG,BHARATFORG,Bharat Forge Ltd,Materials,Iron & Steel,68744.36439528,1437.9,73.0429415027146,11.487315313775895,7.455527726021871,-0.28432732316226833,-1.452950448906848
MCEI,MCX,Multi Commodity Exchange of India Ltd,Financials,Stock Exchanges & Ratings,68362.484574,2686.0,122.06714622884078,34.32806087891948,36.27811747718107,21.461517590666542,3.586579251831855
ALKE,ALKEM,Alkem Laboratories Ltd,Health Care,Pharmaceuticals,68307.4845,5713.0,31.543807608474804,18.70984269503711,5.493768473084692,3.2345500542103363,-0.16601135867190914
ORCL,OFSS,Oracle Financial Services Software Ltd,Information Technology,Software Services,68203.12021875,7837.5,28.661590275151294,29.33938302961556,8.155926554428156,0.9206798866855525,-2.1840873634945397
NYK,NYKAA,Fsn E-Commerce Ventures Ltd,Consumer Discretionary,Wellness Services,68103.32744124,237.9,1030.6193620042447,5.037161260814844,50.72269036184887,-7.611650485436892,0.2951096121416598
IOBK,IOB,Indian Overseas Bank,Financials,Public Banks,67051.44566619,34.82,19.74714936421439,11.357174871393505,2.0801885521110917,2.6533018867924487,-1.219858156028368
YESB,YESBANK,Yes Bank Ltd,Financials,Private Banks,66869.323883438,21.31,27.332871670088377,5.437175001680742,1.3978969639686802,-0.9298000929800224,-0.7914338919925591
ARBN,AUROPHARMA,Aurobindo Pharma Ltd,Health Care,Pharmaceuticals,66827.03474238,1150.6,19.170778897259805,11.154815999999999,2.0468199754474843,-4.506598057930133,0.9386788314764293
JIST,JSL,Jindal Stainless Ltd,Materials,Iron & Steel,66728.4749064,810.1,26.63598710937253,16.119557027469252,3.9937536640011104,2.5832594656198524,0.13597033374536746
CORF,COROMANDEL,Coromandel International Ltd,Materials,Fertilizers & Agro Chemicals,66292.56456955,2249.5,32.08025539790262,19.995171650719772,5.906975162041244,-5.483193277310924,-0.31904994017812816
MNDA,UNOMINDA,UNO Minda Ltd,Consumer Discretionary,Auto Parts,65980.0788006,1143.4,69.9719802753062,16.57438655698517,10.792662503246953,-9.669774055932995,-0.4527250565906163
GENA,GICRE,General Insurance Corporation of India,Financials,Insurance,65553.156,373.65,8.820570382879096,12.730539050372036,1.0659101751715867,0.5246166263115385,-0.4529106167577049
SUZL,SUZLON,Suzlon Energy Ltd,Industrials,Renewable Energy Equipment & Services,65053.930040695996,47.44,31.402291934706497,41.32503094445156,10.654587835782836,-11.210930189032384,-0.7531380753138064
SAIL,SAIL,Steel Authority of India Ltd,Materials,Iron & Steel,64923.596492502,157.18,27.372902029876734,4.089104063958978,1.102163401994072,17.31601731601733,0.9246179529985858
FOHE,FORTIS,Fortis Healthcare Ltd,Health Care,Hospitals & Diagnostic Centres,63586.3500153,842.25,82.12956267637101,8.735648525037057,6.934632512664418,-6.525719993341097,-0.8008951180731353
DIXO,DIXON,Dixon Technologies (India) Ltd,Consumer Discretionary,Home Electronics & Appliances,62730.8525391,10337.0,57.26021189468215,42.05987987169416,18.035694992769134,-15.194027401755681,0.5642572234653176
PREG,PRESTIGE,Prestige Estates Projects Ltd,Real Estate,Real Estate,61486.740618,1427.5,131.52243982459834,3.37478118063202,3.865996454965576,-10.792400949881268,0.38677918424753865
LLO,LLOYDSME,Lloyds Metals and Energy Ltd,Materials,Iron & Steel,60642.4965205,1133.4,41.82443050388639,31.47577496556492,9.472252397721379,-17.51091703056768,-0.7530647985989413
UPLL,UPL,UPL Ltd,Materials,Fertilizers & Agro Chemicals,60434.90968294499,715.95,67.37448125188962,2.54352634265298,1.597708181751837,-7.320388349514557,0.1188644944763002
PHOE,PHOENIXLTD,Phoenix Mills Ltd,Real Estate,Real Estate,60325.580425680004,1686.9,61.292157753451924,7.501710165528782,4.354785484261203,-8.30071754729288,-2.27667709419534
GOMS,CPSEETF,CPSE ETF,ETF,Equity,59905.36763704,99.28,,,,8.728507282882486,1.2234910277324662
HDB,HDBFS,HDB Financial Services Ltd,Financials,Consumer Finance,59289.436333225,715.75,27.24798537318696,14.720831757573631,3.747811206449217,-5.317812024604808,0.7318274576032715
BION,BIOCON,Biocon Ltd,Health Care,Biotechnology,59154.1742155,365.3,58.37775013865578,3.824690067242534,2.1345665030401437,-7.612544258978241,-1.4035087719298216
ADAG,ATGL,Adani Total Gas Ltd,Utilities,Gas Distribution,57970.98947493001,527.1,88.58512167437854,16.806957933166128,13.77948668899348,-7.518203351171158,-0.5190148155138247
COLG,COLPAL,Colgate-Palmolive (India) Ltd,Consumer Staples,FMCG - Personal Products,57462.40489518001,2112.7,39.99304354450485,81.20254434375201,34.522944177533994,1.728620955315853,-1.9355737096175396
APLA,APLAPOLLO,APL Apollo Tubes Ltd,Industrials,Building Products - Pipes,57009.781578840004,2053.4,75.30417876897442,19.378652407293245,13.54563420204718,8.593791316304404,-1.7981826877092257
SNFN,SUNDARMFIN,Sundaram Finance Ltd,Financials,Consumer Finance,57006.73183125,5173.5,30.331764691211195,15.484540711553638,4.319729194908928,1.0429483799144477,-1.2973385481255366
VMM,VMM,Vishal Mega Mart Ltd,Consumer Staples,FMCG - Foods,56926.520182692,121.82,90.0778837329176,10.512552866761217,8.892962395559026,-10.995835464309206,1.6352411146337342
ABOT,ABBOTINDIA,Abbott India Ltd,Health Care,Pharmaceuticals,56597.515877,26635.0,40.014080397188984,35.66396538595369,13.370070958269848,-7.549461992363763,-3.531329228540384
SCHE,SCHAEFFLER,Schaeffler India Ltd,Consumer Discretionary,Auto Parts,56444.3813104,3611.2,60.12012580193006,18.518350496756323,10.581145747605648,-4.89333684487754,-0.8021096582793175
COFO,COFORGE,Coforge Ltd,Information Technology,IT Services & Consulting,56347.66501681999,1678.1,69.3851311621966,13.472241806916147,6.765237725635729,0.7323368749624718,-0.9503010270334161
BARA,BDL,Bharat Dynamics Ltd,Industrials,Aerospace & Defense Equipments,56109.721875,1530.7,102.08635240980294,14.377361599943502,13.996114163309594,2.2648316408337847,-2.503184713375793
GLEN,GLENMARK,Glenmark Pharmaceuticals Ltd,Health Care,Pharmaceuticals,56033.79263504,1985.6,53.51484870642832,12.54229898027268,6.332167406861965,-1.2483214800815703,-0.3962879357913264
MRF,MRF,MRF Ltd,Consumer Discretionary,Tires & Rubber,55522.9235845,130915.0,29.702839373716063,10.623383856466571,3.00308316806969,-13.275479447517473,-2.9792122132878793
NIPF,NAM-INDIA,Nippon Life India Asset Management Ltd,Financials,Asset Management,54891.82518,861.6,42.67121571218681,31.394125758074953,13.029401265630488,-0.9142659996549861,3.2103497843795004
MAXI,MFSL,Max Financial Services Ltd,Financials,Insurance,54700.6912035,1585.0,167.16793351109553,6.074940730247827,8.542658279792741,-4.500813400012053,-2.3954677012131342
OEBO,OBEROIRLTY,Oberoi Realty Ltd,Real Estate,Real Estate,54609.419975029996,1501.9,24.537824856676192,15.063113234269409,3.477230613646349,-10.898196487897474,1.260787486515645
RCSY,PATANJALI,Patanjali Foods Ltd,Consumer Staples,Packaged Foods & Meats,54395.90565,500.0,41.82080714851343,,4.783786110849722,-8.517061568017557,-1.1369253583786456
JSW,JSWINFRA,JSW Infrastructure Ltd,Industrials,Ports,54098.24694712,259.55,35.991595222556334,16.058709997590796,5.1577204755858395,-8.12389380530973,-0.5555555555555513
BRGR,BERGEPAINT,Berger Paints India Ltd,Materials,Paints,54039.22300665,463.5,45.78043290973393,20.429461762257443,8.763084086706158,-14.238134887593679,-3.2055967421948464
KRT,KRT,Knowledge Realty Trust,Real Estate,Real Estate,52977.771316327,119.47,238.10234299472833,9.783402073641525,25.04018571369754,-4.355135697702344,0.13410443382784057
MBFL,MPHASIS,Mphasis Ltd,Information Technology,IT Services & Consulting,52837.188279840004,2772.8,31.041805431923542,18.478315149541327,5.487645211695829,-2.7497194163860703,-2.1491336415287305
LAUL,LAURUSLABS,Laurus Labs Ltd,Health Care,Pharmaceuticals,52544.24112606,973.3,146.64054790706606,8.220149138171333,11.4164069088369,-10.046210720887249,-2.572572572572577
FCTL,FACT,Fertilisers And Chemicals Travancore Ltd,Materials,Fertilizers & Agro Chemicals,52325.475177509994,808.65,1269.4195821812107,3.0214071313124933,38.17455090320205,-8.771435018050541,-1.3119355626067855
MMFS,M&MFIN,Mahindra and Mahindra Financial Services Ltd,Financials,Consumer Finance,51998.00136345,374.25,22.988943380234083,10.888026910664898,2.4103300222523734,-4.528061224489796,1.107659057139004
BMBK,MAHABANK,Bank of Maharashtra Ltd,Financials,Public Banks,50479.67513685,65.63,9.108928022557732,22.815725442890496,1.7583847814039868,15.07978257057688,0.07624275693808655
LIND,LINDEINDIA,Linde India Ltd,Materials,Commodity Chemicals,49861.42097695,5846.5,109.62167962394187,12.481528791760033,13.05293302432761,-1.5077493261455526,-1.3997807572307952
INIR,IRCTC,Indian Railway Catering and Tourism Corporation Ltd,Communication Services,Online Services,49228.0,615.35,37.43858848581636,38.1509179402741,13.43793675751223,-12.778171509567679,-1.5597504399296112
PIIL,PIIND,PI Industries Ltd,Materials,Diversified Chemicals,47923.0500411,3159.0,28.86582944289848,17.579415501905952,4.718228811765285,-2.240514947081763,-1.918777943368113
TOW,ALTIUSINVIT,Altius Telecom Infrastructure Trust,Communication Services,Telecom Infrastructure,47844.18,157.0,56.96413858792709,5.900826214028783,3.172354392106937,0.0,0.0
GODR,GODREJPROP,Godrej Properties Ltd,Real Estate,Real Estate,47183.9737876,1566.5,33.70548670795562,10.043992556816695,2.6849151425223905,-21.882012666433948,1.0449590401857736
IIFW,360ONE,360 One Wam Ltd,Financials,Investment Banking & Brokerage,46060.32013038,1135.8,45.3662170101251,19.31173530768389,6.519396716599295,-3.4101539246534682,-0.35968067374332274
BLKI,BALKRISIND,Balkrishna Industries Ltd,Consumer Discretionary,Tires & Rubber,45704.0500598,2364.2,27.616407683448507,17.202056812854792,4.399866192363973,2.988325492246032,-1.9126249844417857
MOFS,MOTILALOFS,Motilal Oswal Financial Services Ltd,Financials,Diversified Financials,45045.76602239,749.35,18.006494148794392,25.14272964510182,4.046958658061393,-13.604657865913413,-5.163576536100734
TBEI,TIINDIA,Tube Investments of India Ltd,Consumer Discretionary,Cycles,45001.0640618,2325.4,66.79589743628534,9.333095980400415,5.850144178178178,-10.122521547559234,1.959924584557385
VOLT,VOLTAS,Voltas Ltd,Consumer Discretionary,Home Electronics & Appliances,44639.6602734,1349.1,53.055921025708045,13.576494754532455,6.825323039218384,-2.1114497170222126,-1.7335567047855036
SUPI,SUPREMEIND,Supreme Industries Ltd,Materials,Plastic Products,44558.4854586,3507.8,46.37258082028973,17.844849279477625,7.871911981860068,7.466070279709577,-0.14517919667510915
PLNG,PETRONET,Petronet LNG Ltd,Energy,Oil & Gas - Storage & Transportation,44400.0026048,296.0,11.176335019382394,21.308294115690863,2.2336780578271043,5.507039743361251,1.8407018751075257
AII,AIIL,Authum Investment & Infrastructure Ltd,Financials,Specialized Finance,43930.435115,517.3,10.357507318321034,33.88458703906016,2.9906336918472847,-10.122315657794166,3.0272854013144657
UTIN,NIFTYBETA,UTI Nifty 50 ETF,ETF,Equity,43858.879069279996,279.56,,,,-2.6804985030982347,0.21867718229073801
TATA,TATACOMM,Tata Communications Ltd,Communication Services,Telecom Services,43565.1,1528.6,23.723616284388687,76.28328950811908,14.405114605790475,-13.886541603289956,-0.05230809467766326
JKCE,JKCEMENT,J K Cement Ltd,Materials,Cement,42822.0647042,5542.0,49.728336009150894,15.138082794301065,7.071913817344676,-2.1798605595269613,-2.2661140992857773
COCH,COCHINSHIP,Cochin Shipyard Ltd,Industrials,Shipbuilding,42361.2671956,1610.2,51.20176371938985,15.635855082871881,7.592631853614996,-3.2099062274585157,-0.782549756608543
HEXT,HEXT,Hexaware Technologies Ltd,Information Technology,IT Services & Consulting,42358.686842425,695.15,36.00704423871557,23.552023063524796,7.9107098275174605,-6.666219119226636,0.07197869430648528
EMBA,EMBASSY,Embassy Office Parks REIT,Real Estate,Real Estate,41436.227081502,437.14,25.508164144655055,7.057318802754318,1.8204795837075967,1.5612657404395638,1.5943106814167551
HUDC,HUDCO,Housing and Urban Development Corporation Ltd,Financials,Specialized Finance,40832.7543,203.97,15.072220077220086,15.668549513730373,2.272520073129805,-8.660606332004837,-0.17618558214653435
GLAX,GLAXO,GlaxoSmithKline Pharmaceuticals Ltd,Health Care,Pharmaceuticals,40091.63200644,2366.6,43.22128527306242,49.750734120865154,20.546008582152496,-3.76936526653927,-2.7770930901322783
LTEH,LTTS,L&T Technology Services Ltd,Information Technology,Software Services,39811.08195962,3755.9,31.428974468792916,22.134850113146886,6.529082732205002,-16.97833775419982,-2.6262573887794187
NETFS,SILVERBEES,Nippon India Silver ETF,ETF,Silver,39718.72719841,351.91,,,,47.83028775467339,5.987410776134703
ASPT,ASTRAL,Astral Ltd,Industrials,Building Products - Pipes,39244.41581104,1460.8,74.92251968507071,15.049129460437841,10.627566769854038,5.063291139240496,0.5437401059948973
TMIN,3MINDIA,3M India Ltd,Industrials,Stationery,38982.774735,34605.0,81.88626377977553,23.842280156557962,21.111711202274574,0.028905911258852435,2.4422735346358793
DALB,DALBHARAT,Dalmia Bharat Ltd,Materials,Cement,38700.483082490005,2063.3,56.6624935321962,4.016820066456906,2.211456176142286,-5.353211009174304,-0.5350944851523288
KEIN,KEI,KEI Industries Ltd,Industrials,Cables,38290.90631535,4005.3,54.9824909039805,15.59029417888024,6.618140485736508,-8.164809464850723,3.253331958443976
PROC,PGHH,Procter & Gamble Hygiene and Health Care Ltd,Consumer Staples,FMCG - Personal Products,38154.3490944,11754.0,59.93551437251598,84.21338095710564,51.77051126121114,-9.438323445565914,-1.960130119276003
CCRI,CONCOR,Container Corporation of India Ltd,Industrials,Logistics,38126.5938261,500.6,29.584165917439368,10.535510495044328,3.047487163209795,-3.498795180722887,0.8562506295960511
KALYA,KALYANKJIL,Kalyan Jewellers India Ltd,Consumer Discretionary,"Precious Metals, Jewellery & Watches",38043.29246808,368.4,53.2222894069389,15.899743530997636,7.919779095607859,-24.69337694194604,0.1222992254382358
UBBW,UBL,United Breweries Ltd,Consumer Staples,Alcoholic Beverages,37749.12312273,1427.7,85.46519758819494,10.328064350184777,8.638954953435524,-11.394526159002044,0.014010507880913868
IPCA,IPCALAB,IPCA Laboratories Ltd,Health Care,Pharmaceuticals,37540.61313746,1479.7,50.89010565212558,9.155043632529893,4.475370146342452,3.955318252072499,2.2527814249188127
IRE,IREDA,Indian Renewable Energy Development Agency Ltd,Financials,Specialized Finance,37435.815877368,133.26,22.04259210603765,18.042532757957638,3.646390690278124,-5.542954352140645,-0.4556659445731035
AIAE,AIAENG,AIA Engineering Ltd,Industrials,Industrial Machinery,37327.2147963,3999.9,35.18978712625147,15.593270170744805,5.3808329447879295,3.092863218124178,2.372542997543005
ITCH,ITCHOTELS,ITC Hotels Ltd,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",37058.652343296,177.92,58.39962863560521,6.589669327512495,3.454244265083833,-10.141414141414149,-1.6907945629351322
PAGE,PAGEIND,Page Industries Ltd,Consumer Discretionary,Apparel & Accessories,36824.515011,33015.0,50.50403901994127,48.542829656703695,26.16882937698534,-9.473539895804771,1.2264295569523225
NLCI,NLCINDIA,NLC India Ltd,Materials,Metals - Diversified,36662.67194196,264.4,13.98612626345104,12.690875588887586,1.670683059157738,5.89978771979012,5.296694544006365
ESCO,ESCORTS,Escorts Kubota Ltd,Industrials,Tractors,36223.52910385,3292.3,28.63655912837763,12.81114065071528,3.495501172823244,-10.55234058738826,-5.464308275426397
RADC,RADICO,Radico Khaitan Ltd,Consumer Staples,Alcoholic Beverages,36168.64818357,2701.3,104.6485972558582,13.310149749775299,13.134516046922153,-17.74611004537011,-1.656472986748216
UCBK,UCOBANK,UCO Bank,Financials,Public Banks,36013.613387688,28.72,14.592284971854808,8.495854209449485,1.166058928074495,0.489853044086776,-1.373626373626381
BLUS,BLUESTARCO,Blue Star Ltd,Consumer Discretionary,Home Electronics & Appliances,35618.6099115,1732.5,60.243910952405166,20.81739360063376,11.61115454701039,-1.4449058535752939,1.821921833676168
NARY,NH,Narayana Hrudayalaya Ltd,Health Care,Hospitals & Diagnostic Centres,35384.0532537,1742.2,44.78143802278055,24.26255079966773,9.752401509740261,-6.090987494609745,-1.1012715712988115
PWL,PWL,Physicswallah Ltd,Consumer Discretionary,Education Services,34805.3174175,121.71,-161.21783045764033,-21.628471961329442,22.40416436061332,-7.900113507377988,-2.5696445725264234
AJPH,AJANTPHARM,Ajanta Pharma Ltd,Health Care,Pharmaceuticals,33668.90131176,2694.9,36.58112464472669,25.01858609746318,8.882935424930546,0.5372132064913296,-0.8608321377331454
GODI,GODREJIND,Godrej Industries Ltd,Materials,Diversified Chemicals,33357.15155168,990.4,33.99004621215024,5.3823661120113275,1.5625839528074335,-1.2069825436409,-0.34212115113704744
ENDU,ENDURANCE,Endurance Technologies Ltd,Consumer Discretionary,Auto Parts,33299.11600704,2367.3,39.81480959770433,15.640238058504789,5.824160941237379,-6.8358913813459194,-1.1483213629530649
ANTH,ANTHEM,Anthem Biosciences Ltd,Health Care,Biotechnology,33295.051873535,592.85,73.78404847320778,20.82117322985421,13.816119489240084,-8.820362965241467,-1.2657173786326958
CBI,CENTRALBK,Central Bank of India Ltd,Financials,Public Banks,33227.694076854,36.71,8.445814946000487,11.33499728165431,0.8988559709049638,-0.7032729239924209,-1.1577813677975222
