sid,ticker,name,sector,subindustry,market_cap,last_price,pe,roe,pb,4w_return_pct,1d_return_pct
ORCL,OFSS,Oracle Financial Services Software Ltd,Information Technology,Software Services,66772.41898235,7897.0,28.06035425380317,29.33938302961556,7.984839158895772,0.1140973630831643,2.912621359223301
CORF,COROMANDEL,Coromandel International Ltd,Materials,Fertilizers & Agro Chemicals,66646.20350035,2280.2,32.25138812285254,19.995171650719772,5.938486031987675,-4.642020742723319,0.8268848109661648
IOBK,IOB,Indian Overseas Bank,Financials,Public Banks,66454.49138254499,34.76,19.571341888542175,11.357174871393505,2.0616687803949962,1.4002333722286957,0.7244277021153289
NALU,NATIONALUM,National Aluminium Co Ltd,Materials,Metals - Aluminium,66394.23910005,364.6,12.603453930768008,32.72670005432768,3.7288738217112303,29.08479376880865,0.8575380359612788
RAIV,RVNL,Rail Vikas Nigam Ltd,Financials,Specialized Finance,66115.987371,329.0,51.5970839252686,14.009613508110489,6.907942565204718,2.332814930015552,3.7527593818984473
BFRG,BHARATFORG,Bharat Forge Ltd,Materials,Iron & Steel,65976.231216,1431.5,70.10171727779827,11.487315313775895,7.155315572647737,-0.8999653859466944,3.7318840579710146
TOPO,TORNTPOWER,Torrent Power Ltd,Utilities,Power Transmission & Distribution,65517.538660859995,1321.4,21.923218558092675,19.39748056682055,3.5967462640007715,3.0652835192262837,1.6305183817874207
GETD,GVT&D,GE Vernova T&D India Ltd,Industrials,Heavy Electrical Equipments,65491.5827223,2650.4,107.65798616260905,40.339516917823005,36.935995354095354,-17.04538341158059,3.620298694190316
ARBN,AUROPHARMA,Aurobindo Pharma Ltd,Health Care,Pharmaceuticals,65148.518051909996,1145.3,18.689260115640817,11.154815999999999,1.9954093224921285,-6.704138155751057,2.1039493625746553
MNDA,UNOMINDA,UNO Minda Ltd,Consumer Discretionary,Auto Parts,65114.5014156,1173.5,69.05403405864573,16.57438655698517,10.651076061451692,-7.0495049504950495,3.996809641970924
GENA,GICRE,General Insurance Corporation of India,Financials,Insurance,64965.432,378.7,8.741488593015198,12.730539050372036,1.0563536407494676,2.8936285830729456,2.268431001890353
DIXO,DIXON,Dixon Technologies (India) Ltd,Consumer Discretionary,Home Electronics & Appliances,63823.1959131,10512.0,58.25729404047326,42.05987987169416,18.34975372341617,-20.855292877578677,-0.047542074736141485
FOHE,FORTIS,Fortis Healthcare Ltd,Health Care,Hospitals & Diagnostic Centres,63729.79206342,841.45,82.31483565836578,8.735648525037057,6.950276088531515,-5.925429034602269,-0.31984836818100243
PHOE,PHOENIXLTD,Phoenix Mills Ltd,Real Estate,Real Estate,62461.6968077,1768.2,63.462500439633,7.501710165528782,4.50898754162182,-3.3770491803278664,1.230892540218698
SUZL,SUZLON,Suzlon Energy Ltd,Industrials,Renewable Energy Equipment & Services,62434.768860727,46.99,30.137992238347113,41.32503094445156,10.225619396357349,-11.423185673892545,3.2066769163189126
LLO,LLOYDSME,Lloyds Metals and Energy Ltd,Materials,Iron & Steel,62094.0022642,1152.1,42.82551727614436,31.47577496556492,9.698975068289878,-11.763804855633005,0.8667483803186713
PREG,PRESTIGE,Prestige Estates Projects Ltd,Real Estate,Real Estate,61986.38768712,1422.6,132.5912036088122,3.37478118063202,3.897411907769499,-12.5199852416677,-1.146549927037732
JIST,JSL,Jindal Stainless Ltd,Materials,Iron & Steel,61773.8794668,756.95,24.658262600510955,16.119557027469252,3.6972170847026695,-5.540650152867035,0.9333955597039802
SAIL,SAIL,Steel Authority of India Ltd,Materials,Iron & Steel,60491.542857405,151.65,25.504272186508764,4.089104063958978,1.0269234649575765,18.773496240601503,3.5506998975759765
BRGR,BERGEPAINT,Berger Paints India Ltd,Materials,Paints,60136.852700819996,507.8,50.94616460591318,20.429461762257443,9.7518851605675,-5.648457822370872,-1.550988755331513
MRF,MRF,MRF Ltd,Consumer Discretionary,Tires & Rubber,59397.207715,142275.0,31.775447078554286,10.623383856466571,3.2126326065627318,-7.595635513411704,1.5887183148875401
BION,BIOCON,Biocon Ltd,Health Care,Biotechnology,59081.30430475,373.0,58.30583667694651,3.824690067242534,2.131937006937302,-6.175323858634136,2.233794710154852
MCEI,MCX,Multi Commodity Exchange of India Ltd,Financials,Stock Exchanges & Ratings,59047.26888,2314.0,105.43402056995927,34.32806087891948,31.3347850137975,11.83065919195823,-0.25862068965517243
HDB,HDBFS,HDB Financial Services Ltd,Financials,Consumer Finance,58994.99224632,714.1,27.112666020037487,14.720831757573631,3.729198770291566,-8.266426873916117,0.238629983155537
ABOT,ABBOTINDIA,Abbott India Ltd,Health Care,Pharmaceuticals,58594.950265,27725.0,41.42625368697151,35.66396538595369,13.84192628775262,-1.105760656322454,0.543970988213962
UPLL,UPL,UPL Ltd,Materials,Fertilizers & Agro Chemicals,58389.86171177,700.5,65.09460614467112,2.54352634265298,1.5436435708710938,-6.996813595326612,1.2722278444412252
ADAG,ATGL,Adani Total Gas Ltd,Utilities,Gas Distribution,58086.469533644995,548.0,88.76158606018406,16.806957933166128,13.806935865664778,-3.868081747215149,3.75840196913756
COLG,COLPAL,Colgate-Palmolive (India) Ltd,Consumer Staples,FMCG - Personal Products,57745.26995454,2179.6,40.18991373566443,81.20254434375201,34.69288719805103,3.795418829468061,2.661202957938863
VMM,VMM,Vishal Mega Mart Ltd,Consumer Staples,FMCG - Foods,57206.900351052005,124.22,90.52154429965337,10.512552866761217,8.936762899887835,-9.05629987553994,1.4703479823558219
COFO,COFORGE,Coforge Ltd,Information Technology,IT Services & Consulting,56048.81857224,1687.7,69.01713898810476,13.472241806916147,6.729357494565974,-9.102170517584963,1.1083153606518092
MAXI,MFSL,Max Financial Services Ltd,Financials,Insurance,55901.69060658001,1627.7,170.83824523739594,6.074940730247827,8.730219483664534,-3.5379874362925237,0.4877145326583585
SCHE,SCHAEFFLER,Schaeffler India Ltd,Consumer Discretionary,Auto Parts,55695.6867311,3565.7,59.32267508584886,18.518350496756323,10.44079437373815,-7.557295447474853,0.06735329610191777
JSW,JSWINFRA,JSW Infrastructure Ltd,Industrials,Ports,55671.900441440004,265.4,37.038547809457896,16.058709997590796,5.307752413904749,-5.010737294201862,-0.63646574316737
KRT,KRT,Knowledge Realty Trust,Real Estate,Real Estate,55633.976641386,126.37,250.04034445566765,9.783402073641525,26.295653299075024,5.185616780422844,0.7253307827196005
SNFN,SUNDARMFIN,Sundaram Finance Ltd,Financials,Consumer Finance,55579.77295,5067.0,29.572517851062003,15.484540711553638,4.211600282037428,2.720564385338952,0.45598731165741474
GOMS,CPSEETF,CPSE ETF,ETF,Equity,55222.99804736,93.41,,,,4.427054220234761,2.0651223776223784
RCSY,PATANJALI,Patanjali Foods Ltd,Consumer Staples,Packaged Foods & Meats,54935.3263725,511.0,42.235526045791026,,4.831224853331622,-8.422939068100359,1.188118811881188
GLEN,GLENMARK,Glenmark Pharmaceuticals Ltd,Health Care,Pharmaceuticals,54786.46505926,1997.2,52.32359351262083,12.54229898027268,6.191211625544832,-0.14499275036247505,2.874214484392704
OEBO,OBEROIRLTY,Oberoi Realty Ltd,Real Estate,Real Estate,54634.87213162,1480.2,24.54926135537762,15.063113234269409,3.47885126843665,-11.919071704849745,-1.4907493677625359
HCPR,HINDCOPPER,Hindustan Copper Ltd,Materials,Mining - Copper,53892.2486346,532.05,115.86740762512905,18.807811517520104,20.253238967950928,32.59813084112149,-4.530773371613135
MBFL,MPHASIS,Mphasis Ltd,Information Technology,IT Services & Consulting,53334.53775117,2810.1,31.33399784456535,18.478315149541327,5.539299690931713,-1.3550040369291225,0.40015720461609267
LAUL,LAURUSLABS,Laurus Labs Ltd,Health Care,Pharmaceuticals,53332.431735779996,1005.8,148.84023145730046,8.220149138171333,11.587658877262891,-4.545885925785337,1.8119242838343939
NIPF,NAM-INDIA,Nippon Life India Asset Management Ltd,Financials,Asset Management,53092.04098625,842.75,41.27211886461337,31.394125758074953,12.602195386157344,-4.162165235685452,1.1279774404511882
APLA,APLAPOLLO,APL Apollo Tubes Ltd,Industrials,Building Products - Pipes,52156.703844359996,1976.0,68.89375194087627,19.378652407293245,12.392533559932712,8.167287059338737,5.18471201958906
BARA,BDL,Bharat Dynamics Ltd,Industrials,Aerospace & Defense Equipments,52022.55,1451.2,94.65012826810762,14.377361599943502,12.976602352236869,5.258576920287227,2.254791431792559
FCTL,FACT,Fertilisers And Chemicals Travancore Ltd,Materials,Fertilizers & Agro Chemicals,51254.57106054,805.4,1243.4393755589404,3.0214071313124933,37.393262561585786,-7.26540011514105,1.6790809241257358
LIND,LINDEINDIA,Linde India Ltd,Materials,Commodity Chemicals,50304.89893655,5981.5,110.59667788622615,12.481528791760033,13.169028554519183,0.6901775944785793,1.4071374078155463
GODR,GODREJPROP,Godrej Properties Ltd,Real Estate,Real Estate,49530.371207359996,1620.4,35.38161656084406,10.043992556816695,2.818432467516003,-21.03698650163247,-1.459498905375821
BMBK,MAHABANK,Bank of Maharashtra Ltd,Financials,Public Banks,49141.34457555,65.79,8.867429702288794,22.815725442890496,1.7117660168200628,14.997378080755123,2.973861324150893
INIR,IRCTC,Indian Railway Catering and Tourism Corporation Ltd,Communication Services,Online Services,49096.0,628.85,37.33820062362151,38.1509179402741,13.40190426275332,-7.331270262304745,2.4686328825158834
MMFS,M&MFIN,Mahindra and Mahindra Financial Services Ltd,Financials,Consumer Finance,48580.09666461,360.45,21.477846500731722,10.888026910664898,2.251895503755624,-5.2942722017866615,3.0888030888030924
AII,AIIL,Authum Investment & Infrastructure Ltd,Financials,Specialized Finance,48371.88448,555.0,11.404670729780902,33.88458703906016,3.2929923658925446,-3.5319474379475855,-2.563202247191015
PIIL,PIIND,PI Industries Ltd,Materials,Diversified Chemicals,47220.664090829996,3170.4,28.44275634913266,17.579415501905952,4.649075917183223,-2.7126549650178005,1.853696148038689
BLKI,BALKRISIND,Balkrishna Industries Ltd,Consumer Discretionary,Tires & Rubber,46728.6311668,2426.5,28.23550488640205,17.202056812854792,4.498501209788595,3.141205474793849,0.3847426774780814
MOFS,MOTILALOFS,Motilal Oswal Financial Services Ltd,Financials,Diversified Financials,46611.71278276,773.8,18.632462217889064,25.14272964510182,4.187644950237945,-10.393144577615656,-0.2063451122001577
TATA,TATACOMM,Tata Communications Ltd,Communication Services,Telecom Services,46107.3,1547.9,25.107985362347257,76.28328950811908,15.245711375930806,-14.67394300203957,-4.32068240820867
TOW,ALTIUSINVIT,Altius Telecom Infrastructure Trust,Communication Services,Telecom Infrastructure,45711.0,150.0,54.42433623050359,5.900826214028783,3.030911839592615,-1.9607843137254901,0.0
IIFW,360ONE,360 One Wam Ltd,Financials,Investment Banking & Brokerage,44389.26307845,1106.3,43.720341848172964,19.31173530768389,6.282874611959882,-1.749555950266434,1.00429106180955
TBEI,TIINDIA,Tube Investments of India Ltd,Consumer Discretionary,Cycles,43982.8128943,2296.8,65.28448871814253,9.333095980400415,5.717771394030393,-12.502857142857136,1.051520084473584
JKCE,JKCEMENT,J K Cement Ltd,Materials,Cement,43567.70332635,5569.5,50.59422998693564,15.138082794301065,7.195053420984835,2.220794714141507,-1.223729715349827
UTIN,NIFTYBETA,UTI Nifty 50 ETF,ETF,Equity,43494.90496912,278.79,,,,-2.7114740368509147,0.5590823834944493
HEXT,HEXT,Hexaware Technologies Ltd,Information Technology,IT Services & Consulting,43099.93405245,725.7,36.637142173112885,23.552023063524796,8.0491416823759,-6.7583194141076595,2.8705081862640864
VOLT,VOLTAS,Voltas Ltd,Consumer Discretionary,Home Electronics & Appliances,42703.9845444,1293.5,50.75529736548722,13.576494754532455,6.529361733314985,-6.132075471698113,0.22470168913684263
SUPI,SUPREMEIND,Supreme Industries Ltd,Materials,Plastic Products,42537.4879569,3487.8,44.26930309393472,17.844849279477625,7.514873041124011,2.936575864002597,4.153850748051494
DALB,DALBHARAT,Dalmia Bharat Ltd,Materials,Cement,41872.22334772,2143.7,61.30632993809663,4.016820066456906,2.3926984770125714,6.292145973819905,-3.9733022755778653
EMBA,EMBASSY,Embassy Office Parks REIT,Real Estate,Real Estate,41428.643931558,436.28,25.5034959533855,7.057318802754318,1.8201464218676904,1.960784313725487,-0.17846519928614596
PLNG,PETRONET,Petronet LNG Ltd,Energy,Oil & Gas - Storage & Transportation,41377.50242748,275.05,10.415513564515653,21.308294115690863,2.0816219332824555,0.3465888361911669,-0.2900126880551065
LTEH,LTTS,L&T Technology Services Ltd,Information Technology,Software Services,41324.706524659996,3881.4,32.62390978500038,22.134850113146886,6.777319643240672,-14.74135090609555,-0.4437376561417839
KALYA,KALYANKJIL,Kalyan Jewellers India Ltd,Consumer Discretionary,"Precious Metals, Jewellery & Watches",40950.237861609996,373.55,57.28908486515097,15.899743530997636,8.524941369064322,-22.56426202321724,-5.800025217500946
HUDC,HUDCO,Housing and Urban Development Corporation Ltd,Financials,Specialized Finance,40666.5966,207.11,15.010887809415541,15.668549513730373,2.263272675665973,-2.4951744268160554,1.9543172196514855
ESCO,ESCORTS,Escorts Kubota Ltd,Industrials,Tractors,39338.3367123,3553.3,31.098974427482723,12.81114065071528,3.796074140665257,-0.7568986705396019,-0.6181126587234969
ITCH,ITCHOTELS,ITC Hotels Ltd,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",39016.562258016,184.8,61.48504067008525,6.589669327512495,3.636741432865915,-5.196737290309339,-1.3452914798206181
PROC,PGHH,Procter & Gamble Hygiene and Health Care Ltd,Consumer Staples,FMCG - Personal Products,38712.6737536,12255.0,60.81256971300201,84.21338095710564,52.52808552843322,-4.436993137866501,2.7586785175247357
COCH,COCHINSHIP,Cochin Shipyard Ltd,Industrials,Shipbuilding,38601.8428494,1498.2,46.65777413082893,15.635855082871881,6.9188105321135795,-4.023062139654065,2.1059088121038707
GLAX,GLAXO,GlaxoSmithKline Pharmaceuticals Ltd,Health Care,Pharmaceuticals,38599.1648469,2380.2,41.61231238683036,49.750734120865154,19.781154632990138,-6.365066876475224,4.463462804476621
UBBW,UBL,United Breweries Ltd,Consumer Staples,Alcoholic Beverages,38341.39065649,1443.6,86.80610984285317,10.328064350184777,8.774496447416723,-9.977550511349465,-0.44824494862423286
TMIN,3MINDIA,3M India Ltd,Industrials,Stationery,38278.70786,33900.0,80.40731811116235,23.842280156557962,20.73041313836989,-3.9660056657223794,-0.23543260741612712
RADC,RADICO,Radico Khaitan Ltd,Consumer Staples,Alcoholic Beverages,37923.99182436,2986.8,109.72742267333977,13.310149749775299,13.771962851701884,-5.986779981114253,5.4512074565739335
CCRI,CONCOR,Container Corporation of India Ltd,Industrials,Logistics,37787.673845025,494.35,29.32118242096992,10.535510495044328,3.020397035610347,-1.680588703261732,-0.36279351002720034
KEIN,KEI,KEI Industries Ltd,Industrials,Cables,37659.94238835,3848.4,54.07648026815728,15.59029417888024,6.509085665358856,-11.506622516556293,-2.307516563856525
IPCA,IPCALAB,IPCA Laboratories Ltd,Health Care,Pharmaceuticals,37571.05764362,1485.6,50.93137626561652,9.155043632529893,4.478999560531552,3.6344611091733454,0.3173745695185237
PAGE,PAGEIND,Page Industries Ltd,Consumer Discretionary,Apparel & Accessories,36930.476814,32875.0,50.64936337877496,48.542829656703695,26.24412965839723,-8.693237050409666,-0.7097553609181516
NARY,NH,Narayana Hrudayalaya Ltd,Health Care,Hospitals & Diagnostic Centres,36842.310069,1775.3,46.626982305891346,24.26255079966773,10.154320019899457,-6.862179319028381,-2.1334068357221634
ASPT,ASTRAL,Astral Ltd,Industrials,Building Products - Pipes,36208.66896914,1413.2,69.1268976119512,15.049129460437841,9.805472681003062,-0.7375149258973098,4.852351981006091
UCBK,UCOBANK,UCO Bank,Financials,Public Banks,36038.692505646,28.99,14.602446730191756,8.495854209449485,1.166870946826636,0.9401114206128119,0.8698677800974253
IRE,IREDA,Indian Renewable Energy Development Agency Ltd,Financials,Specialized Finance,35783.987891784,129.93,21.06997885687435,18.042532757957638,3.485496368960134,-3.1746031746031678,2.001884126236467
GUJL,FLUOROCHEM,Gujarat Fluorochemicals Ltd,Materials,Specialty Chemicals,35608.976,3250.1,65.21073874665798,8.251987399723289,4.8790848267196845,-9.490656938372,0.2622161895360316
MAGM,POONAWALLA,Poonawalla Fincorp Ltd,Financials,Consumer Finance,35510.84883164,447.7,-361.10279470856153,-1.2035438086764345,4.3440153879965635,-0.8635961027458002,1.842584167424924
BLUS,BLUESTARCO,Blue Star Ltd,Consumer Discretionary,Home Electronics & Appliances,35231.92196956,1709.3,59.58988222982211,20.81739360063376,11.485099839471644,-4.535046076514942,-0.2567543910836255
NETFS,SILVERBEES,Nippon India Silver ETF,ETF,Silver,35065.25579268,276.27,,,,38.68975903614458,-11.075704905368877
AIAE,AIAENG,AIA Engineering Ltd,Industrials,Industrial Machinery,34727.3092881,3758.2,32.738757177159314,15.593270170744805,5.006048560573844,-1.3077731092437022,0.991588960847006
NLCI,NLCINDIA,NLC India Ltd,Materials,Metals - Diversified,34457.91973365,248.9,13.145054373931858,12.690875588887586,1.5702145998513537,3.2565857705870127,0.16096579476861395
ENDU,ENDURANCE,Endurance Technologies Ltd,Consumer Discretionary,Auto Parts,34279.5360576,2406.8,40.98707007544691,15.640238058504789,5.995640693530812,-10.230875386968025,-1.2392285597045474
AJPH,AJANTPHARM,Ajanta Pharma Ltd,Health Care,Pharmaceuticals,33896.284147440005,2717.6,36.8281751729593,25.01858609746318,8.94292630575497,3.1425535144982435,0.16586192915852715
GODI,GODREJIND,Godrej Industries Ltd,Materials,Diversified Chemicals,33879.19905678,1005.1,34.52199867205365,5.3823661120113275,1.587038770324109,0.8427811778870249,-0.07953076846604579
JUBI,JUBLFOOD,Jubilant Foodworks Ltd,Consumer Discretionary,Restaurants & Cafes,33367.978231,501.0,158.32215900075943,9.523658899736315,15.286777639270664,-11.280325836727473,-1.2807881773399015
CBI,CENTRALBK,Central Bank of India Ltd,Financials,Public Banks,33363.465095964,37.2,8.48032522227126,11.33499728165431,0.902528768388912,0.8403361344537876,0.9224091155724455
